(Index),idx,text,startSec,endSec,durationSec,gapToPrevSec,nearestSilenceEndSec,smearSec
479,479,ers,180.18,180.37,0.19,0,179.54,0.64
480,480,are,180.37,180.59,0.22,0,179.54,0.83
481,481,adapted,180.59,181.05,0.46,0,179.54,1.05
482,482,to,181.05,181.19,0.14,0,179.54,1.51
483,483,this,181.19,181.74,0.55,0,179.54,1.65
484,484,geometry,181.74,182.48,0.74,0,182.56,-0.82
485,485,in,182.48,182.64,0.16,0,182.56,-0.08
486,486,ways,182.64,182.9,0.26,0,182.56,0.08
487,487,that,182.9,183.18,0.28,0,182.56,0.34
488,488,standard,183.18,183.85,0.67,0,182.56,0.62
489,489,assault,183.85,184.25,0.4,0,182.56,1.29
490,490,doctrine,184.25,184.82,0.57,0,182.56,1.69
491,491,isn,184.82,185.11,0.29,0,182.56,2.26
492,492,t,185.11,185.17,0.06,0,182.56,2.55
493,493,They,185.44,185.71,0.27,0.27,185.6,-0.16
494,494,don,185.71,185.84,0.13,0,185.6,0.11
495,495,t,185.84,185.94,0.1,0,185.6,0.24
496,496,need,185.94,186.16,0.22,0,185.6,0.34
497,497,consistent,186.16,186.86,0.7,0,185.6,0.56
498,498,gravity,186.86,187.16,0.3,0,187.48,-0.62
499,499,They,187.52,187.61,0.09,0.36,187.48,0.04
500,500,move,187.61,187.9,0.29,0,187.48,0.13
501,501,through,187.9,188.3,0.4,0,187.48,0.42
502,502,ventilation,188.3,189.06,0.76,0,187.48,0.82
503,503,shaft,189.06,189.3,0.24,0,187.48,1.58
504,504,s,189.3,189.36,0.06,0,187.48,1.82
505,505,with,189.36,189.61,0.25,0,187.48,1.88
506,506,the,189.61,189.8,0.19,0,187.48,2.13
507,507,velocity,189.8,190.3,0.5,0,187.48,2.32
508,508,of,190.3,190.48,0.18,0,187.48,2.82
509,509,a,190.48,190.59,0.11,0,187.48,3
510,510,launched,190.59,190.98,0.39,0,187.48,3.11
511,511,round,190.98,191.36,0.38,0,187.48,3.5
512,512,and,191.36,191.54,0.18,0,187.48,3.88
513,513,the,191.54,191.72,0.18,0,187.48,4.06
514,514,ac,191.72,191.9,0.18,0,187.48,4.24
515,515,oust,191.9,192.08,0.18,0,187.48,4.42
516,516,ics,192.08,192.26,0.18,0,187.48,4.6
517,517,signature,192.26,192.8,0.54,0,187.48,4.78
518,518,of,192.8,192.92,0.12,0,187.48,5.32
519,519,a,192.92,193.06,0.14,0,187.48,5.44
520,520,maintenance,193.06,193.64,0.58,0,187.48,5.58
521,521,fault,193.64,193.99,0.35,0,194.22,-0.58
522,522,Squad,194.16,194.57,0.41,0.17,194.22,-0.06
523,523,formations,194.57,195.52,0.95,0,194.22,0.35
524,524,built,195.52,195.72,0.2,0,194.22,1.3
525,525,around,195.72,195.84,0.12,0,194.22,1.5
526,526,structured,195.84,196.32,0.48,0,194.22,1.62
527,527,corridors,196.32,197.06,0.74,0,194.22,2.1
528,528,collapse,197.06,197.71,0.65,0,194.22,2.84
529,529,because,197.71,198.28,0.57,0,194.22,3.49
530,530,line,198.28,198.6,0.32,0,194.22,4.06
531,531,of,198.6,198.76,0.16,0,194.22,4.38
532,532,sight,198.76,199.2,0.44,0,194.22,4.54
533,533,inside,199.2,199.66,0.46,0,194.22,4.98
534,534,a,199.66,199.74,0.08,0,194.22,5.44
535,535,h,199.74,199.82,0.08,0,194.22,5.52
536,536,ulk,199.82,200.06,0.24,0,194.22,5.6
537,537,rarely,200.06,200.7,0.64,0,194.22,5.84
538,538,extends,200.7,201.15,0.45,0,194.22,6.48
539,539,six,201.15,201.36,0.21,0,194.22,6.93
540,540,meters,201.36,201.92,0.56,0,194.22,7.14
541,541,and,201.92,202.08,0.16,0,194.22,7.7
542,542,fl,202.08,202.17,0.09,0,194.22,7.86
543,543,anking,202.17,202.46,0.29,0,194.22,7.95
544,544,acqu,202.46,202.66,0.2,0,194.22,8.24
545,545,ires,202.66,202.85,0.19,0,194.22,8.44
546,546,a,202.85,202.9,0.05,0,194.22,8.63
547,547,third,202.9,203.29,0.39,0,194.22,8.68
548,548,dimension,203.29,203.62,0.33,0,194.22,9.07
549,549,when,203.62,203.85,0.23,0,194.22,9.4
550,550,the,203.85,203.94,0.09,0,194.22,9.63
551,551,threat,203.94,204.23,0.29,0,194.22,9.72
552,552,can,204.23,204.55,0.32,0,194.22,10.01
553,553,arrive,204.55,204.72,0.17,0,194.22,10.33
554,554,from,204.72,205.15,0.43,0,194.22,10.5
555,555,overhead,205.15,205.52,0.37,0,194.22,10.93
556,556,or,205.52,205.68,0.16,0,194.22,11.3
557,557,through,205.68,206,0.32,0,194.22,11.46
558,558,wall,206,206.3,0.3,0,194.22,11.78
559,559,itself,206.3,206.75,0.45,0,194.22,12.08
560,560,Terminator,206.96,207.72,0.76,0.21,207.22,-0.26
561,561,armor,207.72,208.09,0.37,0,207.22,0.5
562,562,was,208.09,208.31,0.22,0,207.22,0.87
563,563,developed,208.31,208.99,0.68,0,207.22,1.09
564,564,for,208.99,209.23,0.24,0,207.22,1.77
565,565,this,209.23,209.51,0.28,0,207.22,2.01
566,566,specific,209.51,210.37,0.86,0,210.26,-0.75
567,567,operational,210.37,210.98,0.61,0,210.26,0.11
568,568,context,210.98,211.47,0.49,0,211.92,-0.94
569,569,It,211.9,211.92,0.02,0.43,211.92,-0.02
570,570,still,211.92,212.3,0.38,0,211.92,0
571,571,doesn,212.3,212.6,0.3,0,211.92,0.38
572,572,t,212.6,212.73,0.13,0,211.92,0.68
573,573,make,212.73,213.13,0.4,0,211.92,0.81
574,574,the,213.13,213.22,0.09,0,211.92,1.21
575,575,casualty,213.22,213.77,0.55,0,211.92,1.3
576,576,rates,213.77,214.12,0.35,0,211.92,1.85
577,577,acceptable,214.12,214.81,0.69,0,215.18,-1.06
578,578,It,215.01,215.15,0.14,0.2,215.18,-0.17
579,579,makes,215.15,215.5,0.35,0,215.18,-0.03
580,580,them,215.5,216.12,0.62,0,215.18,0.32
581,581,surviv,216.12,216.19,0.07,0,215.18,0.94
582,582,able,216.19,216.46,0.27,0,215.18,1.01
583,583,for,216.46,216.74,0.28,0,215.18,1.28
584,584,fraction,216.74,217.36,0.62,0,215.18,1.56
585,585,of,217.36,217.44,0.08,0,215.18,2.18
586,586,the,217.44,217.64,0.2,0,215.18,2.26
587,587,boarding,217.64,218.18,0.54,0,215.18,2.46
588,588,party,218.18,218.51,0.33,0,218.68,-0.5
589,589,That,218.81,218.99,0.18,0.3,218.68,0.13
590,590,s,218.99,219.14,0.15,0,218.68,0.31
591,591,the,219.14,219.37,0.23,0,218.68,0.46
592,592,best,219.37,219.59,0.22,0,218.68,0.69
593,593,available,219.59,220.2,0.61,0,218.68,0.91
594,594,outcome,220.2,220.72,0.52,0,220.84,-0.64
595,595,and,220.72,220.9,0.18,0,220.84,-0.12
596,596,everyone,220.9,221.38,0.48,0,220.84,0.06
597,597,going,221.38,221.81,0.43,0,220.84,0.54
598,598,and,221.81,221.86,0.05,0,220.84,0.97
599,599,knows,221.86,222.16,0.3,0,220.84,1.02
600,600,it,222.16,222.28,0.12,0,222.62,-0.46
601,601,Number,222.48,223.02,0.54,0.2,222.62,-0.14
602,602,four,223.02,223.3,0.28,0,222.62,0.4
603,603,V,223.46,223.55,0.09,0.16,222.62,0.84
604,604,rax,223.55,223.85,0.3,0,224.18,-0.63
605,605,17,224.02,224.51,0.49,0.17,224.18,-0.16
606,606,years,224.51,224.91,0.4,0,224.18,0.33
607,607,that,224.91,225.25,0.34,0,225.56,-0.65
608,608,number,225.25,225.74,0.49,0,225.56,-0.31
609,609,starts,225.74,226.23,0.49,0,225.56,0.18
610,610,making,226.23,226.87,0.64,0,225.56,0.67
611,611,sense,226.87,227.31,0.44,0,225.56,1.31
612,612,once,227.31,227.52,0.21,0,225.56,1.75
613,613,you,227.52,227.8,0.28,0,225.56,1.96
614,614,understand,227.8,228.24,0.44,0,225.56,2.24
615,615,what,228.24,228.32,0.08,0,225.56,2.68
616,616,the,228.32,228.48,0.16,0,225.56,2.76
617,617,terrain,228.48,229.03,0.55,0,225.56,2.92
618,618,did,229.03,229.26,0.23,0,225.56,3.47
619,619,to,229.26,229.43,0.17,0,225.56,3.7
620,620,every,229.43,229.85,0.42,0,225.56,3.87
621,621,assault,229.85,230.41,0.56,0,225.56,4.29
622,622,the,230.41,230.62,0.21,0,225.56,4.85
623,623,Imperium,230.62,231.25,0.63,0,225.56,5.06
624,624,attempted,231.25,232,0.75,0,232.12,-0.87
625,625,V,232.21,232.28,0.07,0.21,232.12,0.09
626,626,rax,232.28,232.71,0.43,0,232.12,0.16
627,627,was,232.71,232.85,0.14,0,232.12,0.59
628,628,an,232.85,232.88,0.03,0,232.12,0.73
629,629,arm,232.88,233.16,0.28,0,232.12,0.76
630,630,ory,233.16,233.5,0.34,0,232.12,1.04
631,631,world,233.5,233.93,0.43,0,234.1,-0.6
632,632,built,233.93,234.24,0.31,0,234.1,-0.17
633,633,for,234.24,234.4,0.16,0,234.1,0.14
634,634,storage,234.4,235.07,0.67,0,234.1,0.3
635,635,and,235.07,235.2,0.13,0,234.1,0.97
636,636,protection,235.37,235.94,0.57,0.17,234.1,1.27
637,637,rather,235.94,236.39,0.45,0,236.32,-0.38
638,638,than,236.39,236.69,0.3,0,236.32,0.07
639,639,habit,236.69,237.06,0.37,0,236.32,0.37
640,640,ation,237.06,237.43,0.37,0,236.32,0.74
641,641,Thick,237.65,238.02,0.37,0.22,237.92,-0.27
642,642,rock,238.02,238.43,0.41,0,237.92,0.1
643,643,crete,238.43,238.68,0.25,0,237.92,0.51
644,644,everywhere,238.68,239.57,0.89,0,239.96,-1.28
645,645,Deep,239.65,239.95,0.3,0.08,239.96,-0.31
646,646,v,239.95,240.03,0.08,0,239.96,-0.01
647,647,aults,240.03,240.52,0.49,0,239.96,0.07
648,648,below,240.52,240.76,0.24,0,239.96,0.56
649,649,it,240.76,240.91,0.15,0,239.96,0.8
650,650,Defensive,241.2,241.84,0.64,0.29,241.4,-0.2
651,651,lines,241.84,242.32,0.48,0,241.4,0.44
652,652,pred,242.32,242.6,0.28,0,241.4,0.92
653,653,ating,242.6,242.95,0.35,0,241.4,1.2
654,654,the,242.95,243.16,0.21,0,241.4,1.55
655,655,siege,243.16,243.51,0.35,0,241.4,1.76
656,656,by,243.51,243.69,0.18,0,241.4,2.11
657,657,centuries,243.69,244.28,0.59,0,241.4,2.29
658,658,constructed,244.28,245.05,0.77,0,241.4,2.88
659,659,specifically,245.05,245.89,0.84,0,241.4,3.65
660,660,to,245.89,246.02,0.13,0,241.4,4.49
661,661,resist,246.02,246.66,0.64,0,241.4,4.62
662,662,the,246.66,246.71,0.05,0,241.4,5.26
663,663,type,246.71,246.94,0.23,0,241.4,5.31
664,664,of,246.94,247.08,0.14,0,241.4,5.54
665,665,assault,247.08,247.64,0.56,0,241.4,5.68
666,666,being,247.64,247.84,0.2,0,241.4,6.24
667,667,attempted,247.84,248.39,0.55,0,241.4,6.44
668,668,against,248.39,248.8,0.41,0,241.4,6.99
669,669,them,248.8,249.06,0.26,0,249.34,-0.54
670,670,The,249.24,249.42,0.18,0.18,249.34,-0.1
671,671,attacking,249.42,249.97,0.55,0,249.34,0.08
672,672,forces,249.97,250.47,0.5,0,249.34,0.63
673,673,had,250.47,250.51,0.04,0,249.34,1.13
674,674,to,250.51,250.63,0.12,0,249.34,1.17
675,675,advance,250.63,251.07,0.44,0,249.34,1.29
676,676,into,251.07,251.3,0.23,0,249.34,1.73
677,677,ground,251.3,251.66,0.36,0,249.34,1.96
678,678,that,251.66,252.08,0.42,0,249.34,2.32
679,679,had,252.08,252.21,0.13,0,249.34,2.74
680,680,been,252.21,252.44,0.23,0,249.34,2.87
681,681,engineered,252.44,253.36,0.92,0,253.48,-1.04
682,682,decades,253.36,253.9,0.54,0,253.48,-0.12
683,683,before,253.9,254.28,0.38,0,253.48,0.42
684,684,they,254.28,254.56,0.28,0,253.48,0.8
685,685,arrived,254.56,255.06,0.5,0,253.48,1.08
686,686,to,255.06,255.2,0.14,0,253.48,1.58
687,687,stop,255.2,255.48,0.28,0,253.48,1.72
688,688,exactly,255.48,255.99,0.51,0,253.48,2
689,689,them,255.99,256.26,0.27,0,256.54,-0.55
690,690,T,256.54,256.59,0.05,0.28,256.54,0
691,691,rench,256.59,256.89,0.3,0,256.54,0.05
692,692,s,256.89,257.02,0.13,0,256.54,0.35
693,693,funnel,257.02,257.73,0.71,0,256.54,0.48
694,694,movement,257.73,258.08,0.35,0,258.2,-0.47
695,695,and,258.08,258.48,0.4,0,258.2,-0.12
696,696,eliminate,258.48,259.12,0.64,0,258.2,0.28
697,697,fl,259.12,259.26,0.14,0,258.2,0.92
698,698,anking,259.26,259.68,0.42,0,258.2,1.06
699,699,at,259.82,259.84,0.02,0.14,258.2,1.62
700,700,the,259.84,260.03,0.19,0,258.2,1.64
701,701,squad,260.03,260.37,0.34,0,258.2,1.83
702,702,level,260.37,260.75,0.38,0,258.2,2.17
703,703,The,261.05,261.15,0.1,0.3,261.32,-0.27
704,704,chaos,261.15,261.5,0.35,0,261.32,-0.17
705,705,aligned,261.5,261.99,0.49,0,261.32,0.18
706,706,defenders,261.99,262.62,0.63,0,261.32,0.67
707,707,added,262.62,262.97,0.35,0,261.32,1.3
708,708,persistent,262.97,264.04,1.07,0,261.32,1.65
709,709,acidic,264.04,264.09,0.05,0,261.32,2.72
710,710,chemical,264.09,264.7,0.61,0,261.32,2.77
711,711,compounds,264.7,265.36,0.66,0,261.32,3.38
712,712,to,265.36,265.44,0.08,0,261.32,4.04
713,713,that,265.44,265.76,0.32,0,261.32,4.12
714,714,problem,265.76,266.33,0.57,0,266.74,-0.98
715,715,Agents,266.57,267.14,0.57,0.24,266.74,-0.17
716,716,that,267.14,267.38,0.24,0,266.74,0.4
717,717,pooled,267.38,267.87,0.49,0,266.74,0.64
718,718,in,267.87,268.07,0.2,0,266.74,1.13
719,719,low,268.07,268.32,0.25,0,266.74,1.33
720,720,ground,268.32,268.76,0.44,0,266.74,1.58
721,721,degraded,268.76,269.4,0.64,0,269.5,-0.74
722,722,respir,269.4,269.9,0.5,0,269.5,-0.1
723,723,ator,269.9,270.27,0.37,0,269.5,0.4
724,724,seals,270.27,270.76,0.49,0,269.5,0.77
725,725,over,270.76,270.95,0.19,0,269.5,1.26
726,726,extended,270.95,271.68,0.73,0,269.5,1.45
727,727,exposure,271.68,272.4,0.72,0,269.5,2.18
728,728,and,272.4,272.59,0.19,0,269.5,2.9
729,729,corrupted,272.59,273.16,0.57,0,269.5,3.09
730,730,the,273.16,273.35,0.19,0,269.5,3.66
731,731,soil,273.35,273.61,0.26,0,269.5,3.85
732,732,chemistry,273.61,274.19,0.58,0,269.5,4.11
733,733,across,274.19,274.57,0.38,0,269.5,4.69
734,734,entire,274.57,275.03,0.46,0,269.5,5.07
735,735,operating,275.03,275.63,0.6,0,269.5,5.53
736,736,sectors,275.63,275.98,0.35,0,269.5,6.13
737,737,Ground,276.17,276.76,0.59,0.19,276.48,-0.31
738,738,that,276.76,276.88,0.12,0,276.48,0.28
739,739,should,276.88,277.12,0.24,0,276.48,0.4
740,740,have,277.12,277.23,0.11,0,276.48,0.64
741,741,been,277.23,277.36,0.13,0,276.48,0.75
742,742,travers,277.36,277.92,0.56,0,276.48,0.88
743,743,able,277.92,278.24,0.32,0,276.48,1.44
744,744,became,278.24,278.73,0.49,0,276.48,1.76
745,745,toxic,278.73,279.12,0.39,0,276.48,2.25
746,746,inside,279.12,279.6,0.48,0,276.48,2.64
747,747,two,279.6,279.99,0.39,0,280.18,-0.58
748,748,weeks,279.99,280.24,0.25,0,280.18,-0.19
749,749,of,280.24,280.4,0.16,0,280.18,0.06
750,750,sustained,280.4,281.12,0.72,0,280.18,0.22
751,751,fighting,281.12,281.76,0.64,0,280.18,0.94
752,752,Soldiers,282,282.68,0.68,0.24,282.32,-0.32
753,753,who,282.68,282.88,0.2,0,282.32,0.36
754,754,crossed,282.88,283.57,0.69,0,282.32,0.56
755,755,contaminated,283.57,284.24,0.67,0,282.32,1.25
756,756,sections,284.4,284.9,0.5,0.16,282.32,2.08
757,757,arrived,284.9,285.61,0.71,0,282.32,2.58
758,758,at,285.61,285.64,0.03,0,282.32,3.29
759,759,their,285.64,286.05,0.41,0,282.32,3.32
760,760,objectives,286.05,286.88,0.83,0,287.14,-1.09
761,761,already,286.88,287.47,0.59,0,287.14,-0.26
762,762,in,287.47,287.62,0.15,0,287.14,0.33
763,763,physiological,287.62,288.69,1.07,0,287.14,0.48
764,764,decline,288.69,289.27,0.58,0,289.5,-0.81
765,765,before,289.27,289.76,0.49,0,289.5,-0.23
766,766,any,289.76,290,0.24,0,289.5,0.26
767,767,contact,290,290.64,0.64,0,289.5,0.5
768,768,occurred,290.64,291.24,0.6,0,291.58,-0.94
769,769,After,291.46,291.83,0.37,0.22,291.58,-0.12
770,770,17,291.83,292.34,0.51,0,291.58,0.25
771,771,years,292.34,292.65,0.31,0,291.58,0.76
772,772,of,292.65,292.8,0.15,0,291.58,1.07
773,773,that,292.8,293.25,0.45,0,293.16,-0.36
774,774,the,293.27,293.52,0.25,0.02,293.16,0.11
775,775,battlefield,293.52,294.29,0.77,0,293.16,0.36
776,776,substrate,294.29,295.03,0.74,0,293.16,1.13
777,777,changed,295.03,295.48,0.45,0,295.76,-0.73
778,778,The,295.7,295.96,0.26,0.22,295.76,-0.06
779,779,soil,295.96,296.22,0.26,0,295.76,0.2
780,780,churn,296.22,296.59,0.37,0,296.92,-0.7
781,781,ed,296.59,296.85,0.26,0,296.92,-0.33
782,782,contaminated,296.85,297.68,0.83,0,296.92,-0.07
783,783,zones,297.68,298.04,0.36,0,296.92,0.76
784,784,developed,298.04,298.76,0.72,0,296.92,1.12
785,785,biological,298.76,299.43,0.67,0,296.92,1.84
786,786,properties,299.43,300.31,0.88,0,296.92,2.51
787,787,that,300.31,300.45,0.14,0,296.92,3.39
788,788,had,300.45,300.67,0.22,0,296.92,3.53
789,789,no,300.67,300.91,0.24,0,296.92,3.75
790,790,business,300.91,301.39,0.48,0,296.92,3.99
791,791,being,301.39,302.04,0.65,0,296.92,4.47
792,792,there,302.04,302.11,0.07,0,296.92,5.12
793,793,In,302.33,302.51,0.18,0.22,302.6,-0.27
794,794,the,302.51,302.7,0.19,0,302.6,-0.09
795,795,worst,302.7,303.13,0.43,0,302.6,0.1
796,796,sectors,303.13,303.6,0.47,0,302.6,0.53
797,797,the,303.6,303.79,0.19,0,302.6,1
798,798,distinction,303.79,304.51,0.72,0,302.6,1.19
799,799,between,304.51,304.97,0.46,0,302.6,1.91
800,800,a,304.97,305.03,0.06,0,302.6,2.37
801,801,mine,305.03,305.3,0.27,0,302.6,2.43
802,802,field,305.3,305.61,0.31,0,302.6,2.7
803,803,and,305.61,305.8,0.19,0,302.6,3.01
804,804,clear,305.8,306.23,0.43,0,302.6,3.2
805,805,ground,306.23,306.51,0.28,0,302.6,3.63
806,806,stopped,306.51,306.97,0.46,0,302.6,3.91
807,807,mat,306.97,307.16,0.19,0,302.6,4.37
808,808,uring,307.16,307.47,0.31,0,302.6,4.56
809,809,operation,307.47,308.07,0.6,0,302.6,4.87
810,810,ally,308.07,308.43,0.36,0,308.58,-0.51
811,811,because,308.43,308.72,0.29,0,308.58,-0.15
812,812,the,308.72,308.88,0.16,0,308.58,0.14
813,813,outcomes,309.05,309.47,0.42,0.17,308.58,0.47
814,814,were,309.47,309.76,0.29,0,308.58,0.89
815,815,roughly,309.76,310.27,0.51,0,308.58,1.18
816,816,comparable,310.27,311.01,0.74,0,308.58,1.69
817,817,either,311.01,311.51,0.5,0,311.5,-0.49
818,818,way,311.51,311.67,0.16,0,311.5,0.01
819,819,14,311.89,312.33,0.44,0.22,311.5,0.39
820,820,million,312.33,312.84,0.51,0,311.5,0.83
821,821,Cree,312.84,313.26,0.42,0,311.5,1.34
822,822,guards,313.26,313.57,0.31,0,311.5,1.76
823,823,men,313.57,313.86,0.29,0,311.5,2.07
824,824,died,313.86,314.2,0.34,0,311.5,2.36
825,825,at,314.2,314.22,0.02,0,311.5,2.7
826,826,racks,314.22,314.59,0.37,0,311.5,2.72
827,827,The,314.88,315.12,0.24,0.29,315.08,-0.2
828,828,environment,315.12,315.68,0.56,0,315.08,0.04
829,829,wasn,315.68,315.96,0.28,0,315.08,0.6
830,830,t,315.96,316.1,0.14,0,315.08,0.88
831,831,incidental,316.1,316.81,0.71,0,315.08,1.02
832,832,to,316.81,317.05,0.24,0,315.08,1.73
833,833,that,317.05,317.23,0.18,0,315.08,1.97
834,834,number,317.23,317.65,0.42,0,318,-0.77
835,835,It,317.86,318,0.14,0.21,318,-0.14
836,836,was,318,318.31,0.31,0,318,0
837,837,built,318.31,318.56,0.25,0,318,0.31
838,838,into,318.56,318.91,0.35,0,318,0.56
839,839,the,318.91,319.05,0.14,0,318,0.91
840,840,calculation,319.05,320.05,1,0,318,1.05
841,841,from,320.05,320.11,0.06,0,318,2.05
842,842,the,320.11,320.32,0.21,0,318,2.11
843,843,start,320.32,320.7,0.38,0,321.06,-0.74
844,844,Number,321,321.33,0.33,0.3,321.06,-0.06
845,845,three,321.33,322,0.67,0,322.08,-0.75
846,846,Nec,322,322.27,0.27,0,322.08,-0.08
847,847,ron,322.27,322.54,0.27,0,322.08,0.19
848,848,Tomb,322.54,322.91,0.37,0,322.08,0.46
849,849,Complex,322.91,323.55,0.64,0,322.08,0.83
850,850,es,323.55,323.73,0.18,0,322.08,1.47
851,851,A,324,324.09,0.09,0.27,324.12,-0.12
852,852,Nec,324.09,324.36,0.27,0,324.12,-0.03
853,853,ron,324.36,324.63,0.27,0,324.12,0.24
854,854,Tomb,324.63,325.01,0.38,0,324.12,0.51
855,855,world,325.01,325.46,0.45,0,324.12,0.89
856,856,has,325.46,325.73,0.27,0,324.12,1.34
857,857,been,325.73,326.19,0.46,0,324.12,1.61
858,858,a,326.19,326.38,0.19,0,326.76,-0.57
859,859,trap,326.38,326.64,0.26,0,326.76,-0.38
860,860,for,326.64,326.85,0.21,0,326.76,-0.12
861,861,several,326.85,327.34,0.49,0,326.76,0.09
862,862,million,327.34,327.83,0.49,0,326.76,0.58
863,863,years,327.83,328.21,0.38,0,328.56,-0.73
864,864,The,328.4,328.61,0.21,0.19,328.56,-0.16
865,865,exterior,328.61,329.16,0.55,0,328.56,0.05
866,866,looks,329.16,329.52,0.36,0,328.56,0.6
867,867,like,329.52,329.8,0.28,0,328.56,0.96
868,868,a,329.8,329.87,0.07,0,328.56,1.24
869,869,planet,329.87,330.33,0.46,0,328.56,1.31
870,870,That,330.5,330.78,0.28,0.17,330.8,-0.3
871,871,s,330.78,331.03,0.25,0,330.8,-0.02
872,872,where,331.03,331.28,0.25,0,330.8,0.23
873,873,the,331.28,331.63,0.35,0,330.8,0.48
874,874,familiar,331.63,332.04,0.41,0,330.8,0.83
875,875,part,332.04,332.3,0.26,0,330.8,1.24
876,876,ends,332.3,332.77,0.47,0,332.98,-0.68
877,877,Tomb,332.88,333.44,0.56,0.11,332.98,-0.1
878,878,complexes,333.44,334.4,0.96,0,332.98,0.46
879,879,extend,334.4,335.04,0.64,0,332.98,1.42
880,880,kilometers,335.21,335.63,0.42,0.17,332.98,2.23
881,881,below,335.63,335.92,0.29,0,332.98,2.65
882,882,the,335.92,336.12,0.2,0,332.98,2.94
883,883,surface,336.12,336.5,0.38,0,332.98,3.14
884,884,through,336.5,336.97,0.47,0,332.98,3.52
885,885,dimension,336.97,337.44,0.47,0,332.98,3.99
886,886,ally,337.44,337.67,0.23,0,332.98,4.46
887,887,compressed,337.67,338.27,0.6,0,332.98,4.69
888,888,architecture,338.27,338.94,0.67,0,339.26,-0.99
889,889,rooms,339.4,339.47,0.07,0.46,339.26,0.14
890,890,that,339.47,339.75,0.28,0,339.26,0.21
891,891,register,339.75,340.36,0.61,0,339.26,0.49
892,892,on,340.36,340.56,0.2,0,339.26,1.1
893,893,aspect,340.56,340.94,0.38,0,339.26,1.3
894,894,scans,340.94,341.25,0.31,0,339.26,1.68
895,895,as,341.25,341.37,0.12,0,339.26,1.99
896,896,physically,341.37,342,0.63,0,339.26,2.11
897,897,larger,342,342.38,0.38,0,339.26,2.74
898,898,than,342.38,342.63,0.25,0,339.26,3.12
899,899,the,342.63,342.82,0.19,0,339.26,3.37
900,900,geological,342.82,343.45,0.63,0,339.26,3.56
901,901,formation,343.45,344.02,0.57,0,339.26,4.19
902,902,around,344.02,344.39,0.37,0,339.26,4.76
903,903,them,344.39,344.92,0.53,0,339.26,5.13
904,904,should,344.92,345.03,0.11,0,339.26,5.66
905,905,permit,345.03,345.44,0.41,0,345.58,-0.55
906,906,Whether,345.44,345.98,0.54,0,345.58,-0.14
907,907,that,345.98,346.28,0.3,0,345.58,0.4
908,908,s,346.28,346.44,0.16,0,345.58,0.7
909,909,a,346.44,346.52,0.08,0,345.58,0.86
910,910,sensor,346.52,346.96,0.44,0,345.58,0.94
911,911,artifact,346.96,347.57,0.61,0,345.58,1.38
912,912,or,347.57,347.72,0.15,0,345.58,1.99
913,913,accurate,347.72,348.33,0.61,0,345.58,2.14
914,914,data,348.33,348.67,0.34,0,345.58,2.75
915,915,is,348.67,348.78,0.11,0,345.58,3.09
916,916,not,348.78,349.01,0.23,0,345.58,3.2
917,917,a,349.01,349.08,0.07,0,345.58,3.43
918,918,question,349.08,349.82,0.74,0,345.58,3.5
919,919,anyone,349.82,350.27,0.45,0,345.58,4.24
920,920,fighting,350.27,350.56,0.29,0,345.58,4.69
921,921,inside,350.56,351.12,0.56,0,345.58,4.98
922,922,has,351.12,351.34,0.22,0,345.58,5.54
923,923,time,351.34,351.66,0.32,0,345.58,5.76
924,924,to,351.66,351.79,0.13,0,345.58,6.08
925,925,settle,351.79,352.24,0.45,0,345.58,6.21
926,926,The,352.49,352.68,0.19,0.25,352.7,-0.21
927,927,defenders,352.68,353.36,0.68,0,352.7,-0.02
928,928,re,353.36,353.51,0.15,0,352.7,0.66
929,929,as,353.51,353.75,0.24,0,352.7,0.81
930,930,semble,353.75,354.11,0.36,0,352.7,1.05
931,931,after,354.11,354.49,0.38,0,352.7,1.41
932,932,being,354.49,354.87,0.38,0,352.7,1.79
933,933,destroyed,354.87,355.55,0.68,0,355.96,-1.09
934,934,That,355.84,356.14,0.3,0.29,355.96,-0.12
935,935,single,356.14,356.57,0.43,0,355.96,0.18
936,936,feature,356.57,357.04,0.47,0,355.96,0.61
937,937,separates,357.04,357.76,0.72,0,355.96,1.08
938,938,this,357.76,358.08,0.32,0,355.96,1.8
939,939,from,358.08,358.4,0.32,0,355.96,2.12
940,940,every,358.4,358.84,0.44,0,355.96,2.44
941,941,other,358.84,359.2,0.36,0,355.96,2.88
942,942,hostile,359.2,359.76,0.56,0,355.96,3.24
943,943,environment,359.76,360.65,0.89,0,355.96,3.8
944,944,on,360.65,360.81,0.16,0,355.96,4.69
945,945,this,360.81,361.13,0.32,0,355.96,4.85
946,946,list,361.13,361.45,0.32,0,361.58,-0.45
947,947,A,361.69,362.09,0.4,0.24,361.58,0.11
948,948,fire,362.09,362.15,0.06,0,361.58,0.51
949,949,lane,362.15,362.41,0.26,0,361.58,0.57
950,950,is,362.41,362.59,0.18,0,361.58,0.83
951,951,cleared,362.59,363.21,0.62,0,363.54,-0.95
952,952,Warriors,363.44,363.97,0.53,0.23,363.54,-0.1
953,953,go,363.97,364.16,0.19,0,363.54,0.43
954,954,down,364.16,364.88,0.72,0,364.96,-0.8
955,955,20,365.04,365.42,0.38,0.16,364.96,0.08
956,956,minutes,365.42,365.84,0.42,0,365.9,-0.48
957,957,later,365.84,366.25,0.41,0,365.9,-0.06
958,958,they,366.38,366.68,0.3,0.13,365.9,0.48
