(Index),idx,text,startSec,endSec,durationSec,gapToPrevSec,nearestSilenceEndSec,smearSec
481,481,ers,179.83,180.1,0.27,0,179.54,0.29
482,482,are,180.1,180.29,0.19,0,179.54,0.56
483,483,adapted,180.29,180.93,0.64,0,179.54,0.75
484,484,to,180.93,180.99,0.06,0,179.54,1.39
485,485,this,180.99,181.3,0.31,0,179.54,1.45
486,486,geometry,181.3,181.92,0.62,0,179.54,1.76
487,487,in,181.92,182.19,0.27,0,182.56,-0.64
488,488,ways,182.19,182.38,0.19,0,182.56,-0.37
489,489,that,182.38,182.79,0.41,0,182.56,-0.18
490,490,standard,182.79,183.31,0.52,0,182.56,0.23
491,491,assault,183.31,183.94,0.63,0,182.56,0.75
492,492,doctrine,183.94,184.58,0.64,0,182.56,1.38
493,493,isn,184.58,184.71,0.13,0,182.56,2.02
494,494,t,184.71,184.88,0.17,0,182.56,2.15
495,495,They,185.52,185.55,0.03,0.64,185.6,-0.08
496,496,don,185.55,185.65,0.1,0,185.6,-0.05
497,497,t,185.65,185.68,0.03,0,185.6,0.05
498,498,need,185.68,185.85,0.17,0,185.6,0.08
499,499,consistent,185.85,186.35,0.5,0,185.6,0.25
500,500,gravity,186.35,186.7,0.35,0,185.6,0.75
501,501,move,187.48,187.64,0.16,0.78,187.48,0
502,502,through,187.64,187.8,0.16,0,187.48,0.16
503,503,ventilation,187.8,188.5,0.7,0,187.48,0.32
504,504,shaft,188.5,188.85,0.35,0,187.48,1.02
505,505,s,188.85,188.87,0.02,0,187.48,1.37
506,506,with,188.87,189.18,0.31,0,187.48,1.39
507,507,the,189.18,189.31,0.13,0,187.48,1.7
508,508,velocity,189.31,189.82,0.51,0,187.48,1.83
509,509,of,189.82,189.93,0.11,0,187.48,2.34
510,510,a,189.93,190.11,0.18,0,187.48,2.45
511,511,launched,190.11,190.51,0.4,0,187.48,2.63
512,512,round,190.51,190.82,0.31,0,187.48,3.03
513,513,and,190.82,191.01,0.19,0,187.48,3.34
514,514,the,191.01,191.2,0.19,0,187.48,3.53
515,515,acoustic,191.2,191.86,0.66,0,187.48,3.72
516,516,signature,191.86,192.31,0.45,0,187.48,4.38
517,517,of,192.31,192.46,0.15,0,187.48,4.83
518,518,a,192.46,192.5,0.04,0,187.48,4.98
519,519,maintenance,192.5,193.16,0.66,0,187.48,5.02
520,520,fault,193.16,193.47,0.31,0,187.48,5.68
521,521,Squad,194.12,194.32,0.2,0.65,194.22,-0.1
522,522,formations,194.32,195.04,0.72,0,194.22,0.1
523,523,built,195.04,195.41,0.37,0,194.22,0.82
524,524,around,195.41,195.89,0.48,0,194.22,1.19
525,525,structured,195.89,196.59,0.7,0,194.22,1.67
526,526,corridors,196.59,197.24,0.65,0,194.22,2.37
527,527,collapse,197.24,197.81,0.57,0,194.22,3.02
528,528,because,197.81,198.35,0.54,0,194.22,3.59
529,529,line,198.35,198.62,0.27,0,194.22,4.13
530,530,of,198.62,198.79,0.17,0,194.22,4.4
531,531,sight,198.79,199.12,0.33,0,194.22,4.57
532,532,inside,199.12,199.56,0.44,0,194.22,4.9
533,533,a,199.56,199.63,0.07,0,194.22,5.34
534,534,h,199.63,199.7,0.07,0,194.22,5.41
535,535,ulk,199.7,199.92,0.22,0,194.22,5.48
536,536,rarely,199.92,200.36,0.44,0,194.22,5.7
537,537,extends,200.36,200.87,0.51,0,194.22,6.14
538,538,six,200.87,201.09,0.22,0,194.22,6.65
539,539,meters,201.09,201.6,0.51,0,194.22,6.87
540,540,fl,202.14,202.21,0.07,0.54,194.22,7.92
541,541,anking,202.21,202.3,0.09,0,194.22,7.99
542,542,acqu,202.3,202.43,0.13,0,194.22,8.08
543,543,ires,202.43,202.68,0.25,0,194.22,8.21
544,544,a,202.68,202.69,0.01,0,194.22,8.46
545,545,third,202.69,202.96,0.27,0,194.22,8.47
546,546,dimension,202.96,203.51,0.55,0,194.22,8.74
547,547,when,203.51,203.67,0.16,0,194.22,9.29
548,548,the,203.67,203.84,0.17,0,194.22,9.45
549,549,threat,203.84,204.16,0.32,0,194.22,9.62
550,550,can,204.16,204.32,0.16,0,194.22,9.94
551,551,arrive,204.32,204.77,0.45,0,194.22,10.1
552,552,from,204.77,204.87,0.1,0,194.22,10.55
553,553,overhead,204.87,205.37,0.5,0,194.22,10.65
554,554,or,205.37,205.42,0.05,0,194.22,11.15
555,555,through,205.42,205.8,0.38,0,194.22,11.2
556,556,the,205.8,205.96,0.16,0,194.22,11.58
557,557,wall,205.96,206.5,0.54,0,194.22,11.74
558,558,itself,206.5,206.53,0.03,0,194.22,12.28
559,559,Term,207.22,207.38,0.16,0.69,207.22,0
560,560,inator,207.38,207.47,0.09,0,207.22,0.16
561,561,armor,207.47,207.84,0.37,0,207.22,0.25
562,562,was,207.84,208.06,0.22,0,207.22,0.62
563,563,developed,208.06,208.73,0.67,0,207.22,0.84
564,564,for,208.73,208.95,0.22,0,207.22,1.51
565,565,this,208.95,209.24,0.29,0,207.22,1.73
566,566,specific,209.24,209.85,0.61,0,207.22,2.02
567,567,operational,209.85,210.65,0.8,0,210.26,-0.41
568,568,context,210.65,211.16,0.51,0,210.26,0.39
569,569,still,211.92,212.08,0.16,0.76,211.92,0
570,570,doesn,212.08,212.23,0.15,0,211.92,0.16
571,571,t,212.23,212.46,0.23,0,211.92,0.31
572,572,make,212.46,212.63,0.17,0,211.92,0.54
573,573,the,212.63,212.81,0.18,0,211.92,0.71
574,574,casual,212.81,213.29,0.48,0,211.92,0.89
575,575,ty,213.29,213.33,0.04,0,211.92,1.37
576,576,rates,213.33,213.66,0.33,0,211.92,1.41
577,577,acceptable,213.66,214.32,0.66,0,211.92,1.74
578,578,makes,215.12,215.27,0.15,0.8,215.18,-0.06
579,579,them,215.27,215.29,0.02,0,215.18,0.09
580,580,surviv,215.29,215.69,0.4,0,215.18,0.11
581,581,able,215.69,215.96,0.27,0,215.18,0.51
582,582,for,215.96,216.19,0.23,0,215.18,0.78
583,583,a,216.19,216.22,0.03,0,215.18,1.01
584,584,fraction,216.22,216.82,0.6,0,215.18,1.04
585,585,of,216.82,216.89,0.07,0,215.18,1.64
586,586,the,216.89,217.09,0.2,0,215.18,1.71
587,587,boarding,217.09,217.75,0.66,0,215.18,1.91
588,588,party,217.75,218,0.25,0,215.18,2.57
589,589,s,218.66,218.8,0.14,0.66,218.68,-0.02
590,590,the,218.8,218.82,0.02,0,218.68,0.12
591,591,best,218.82,219.07,0.25,0,218.68,0.14
592,592,available,219.07,219.74,0.67,0,218.68,0.39
593,593,outcome,219.74,220.14,0.4,0,218.68,1.06
594,594,and,220.36,220.47,0.11,0.22,220.84,-0.48
595,595,everyone,220.47,221,0.53,0,220.84,-0.37
596,596,going,221,221.33,0.33,0,220.84,0.16
597,597,and,221.33,221.54,0.21,0,220.84,0.49
598,598,knows,221.54,221.89,0.35,0,220.84,0.7
599,599,it,221.89,221.99,0.1,0,220.84,1.05
600,600,Number,222.26,222.8,0.54,0.27,222.62,-0.36
601,601,four,222.8,223.14,0.34,0,222.62,0.18
602,602,V,223.33,223.39,0.06,0.19,222.62,0.71
603,603,RA,223.39,223.63,0.24,0,222.62,0.77
604,604,X,223.63,223.68,0.05,0,222.62,1.01
605,605,Sev,224.12,224.15,0.03,0.44,224.18,-0.06
606,606,enteen,224.15,224.54,0.39,0,224.18,-0.03
607,607,years,224.54,224.86,0.32,0,224.18,0.36
608,608,That,225.52,225.68,0.16,0.66,225.56,-0.04
609,609,number,225.68,225.73,0.05,0,225.56,0.12
610,610,starts,225.73,226.12,0.39,0,225.56,0.17
611,611,making,226.12,226.5,0.38,0,225.56,0.56
612,612,sense,226.5,226.89,0.39,0,225.56,0.94
613,613,once,226.89,227.1,0.21,0,225.56,1.33
614,614,you,227.1,227.29,0.19,0,225.56,1.54
615,615,understand,227.29,227.95,0.66,0,225.56,1.73
616,616,what,227.95,228.21,0.26,0,225.56,2.39
617,617,the,228.21,228.4,0.19,0,225.56,2.65
618,618,terrain,228.4,228.86,0.46,0,225.56,2.84
619,619,did,228.86,229.05,0.19,0,225.56,3.3
620,620,to,229.05,229.18,0.13,0,225.56,3.49
621,621,every,229.18,229.88,0.7,0,225.56,3.62
622,622,assault,229.88,229.97,0.09,0,225.56,4.32
623,623,the,229.97,230.16,0.19,0,225.56,4.41
624,624,Imper,230.16,230.54,0.38,0,225.56,4.6
625,625,ium,230.54,230.68,0.14,0,225.56,4.98
626,626,attempted,230.68,231.27,0.59,0,225.56,5.12
627,627,X,232.1,232.14,0.04,0.83,232.12,-0.02
628,628,was,232.14,232.26,0.12,0,232.12,0.02
629,629,an,232.26,232.3,0.04,0,232.12,0.14
630,630,arm,232.3,232.64,0.34,0,232.12,0.18
631,631,ory,232.64,232.78,0.14,0,232.12,0.52
632,632,world,232.78,233.18,0.4,0,232.12,0.66
633,633,built,233.18,233.58,0.4,0,232.12,1.06
634,634,for,233.58,233.82,0.24,0,234.1,-0.52
635,635,storage,233.82,234.38,0.56,0,234.1,-0.28
636,636,and,234.38,234.73,0.35,0,234.1,0.28
637,637,protection,234.73,235.43,0.7,0,234.1,0.63
638,638,rather,235.43,235.9,0.47,0,234.1,1.33
639,639,than,235.9,236.47,0.57,0,236.32,-0.42
640,640,hab,236.47,236.49,0.02,0,236.32,0.15
641,641,itation,236.49,237.12,0.63,0,236.32,0.17
642,642,ick,237.9,238,0.1,0.78,237.92,-0.02
643,643,rock,238,238.05,0.05,0,237.92,0.08
644,644,c,238.05,238.07,0.02,0,237.92,0.13
645,645,rete,238.07,238.44,0.37,0,237.92,0.15
646,646,everywhere,238.44,239.1,0.66,0,237.92,0.52
647,647,Deep,239.96,240.1,0.14,0.86,239.96,0
648,648,vault,240.1,240.12,0.02,0,239.96,0.14
649,649,s,240.12,240.18,0.06,0,239.96,0.16
650,650,below,240.18,240.59,0.41,0,239.96,0.22
651,651,it,240.59,240.73,0.14,0,239.96,0.63
652,652,Def,241.4,241.56,0.16,0.67,241.4,0
653,653,ensive,241.56,241.62,0.06,0,241.4,0.16
654,654,lines,241.62,241.95,0.33,0,241.4,0.22
655,655,pred,241.95,242.22,0.27,0,241.4,0.55
656,656,ating,242.22,242.55,0.33,0,241.4,0.82
657,657,the,242.55,242.77,0.22,0,241.4,1.15
658,658,siege,242.77,243.1,0.33,0,241.4,1.37
659,659,by,243.1,243.21,0.11,0,241.4,1.7
660,660,centuries,243.21,243.81,0.6,0,241.4,1.81
661,661,constructed,243.81,244.61,0.8,0,241.4,2.41
662,662,specifically,244.61,245.34,0.73,0,241.4,3.21
663,663,to,245.34,245.76,0.42,0,241.4,3.94
664,664,resist,245.76,245.88,0.12,0,241.4,4.36
665,665,the,245.88,246.08,0.2,0,241.4,4.48
666,666,type,246.08,246.42,0.34,0,241.4,4.68
667,667,of,246.42,246.48,0.06,0,241.4,5.02
668,668,assault,246.48,246.95,0.47,0,241.4,5.08
669,669,being,246.95,247.28,0.33,0,241.4,5.55
670,670,attempted,247.28,247.88,0.6,0,241.4,5.88
671,671,against,247.88,248.35,0.47,0,241.4,6.48
672,672,them,248.35,248.69,0.34,0,241.4,6.95
673,673,The,249.08,249.12,0.04,0.39,249.34,-0.26
674,674,attacking,249.12,249.74,0.62,0,249.34,-0.22
675,675,forces,249.74,250.29,0.55,0,249.34,0.4
676,676,had,250.29,250.35,0.06,0,249.34,0.95
677,677,to,250.35,250.48,0.13,0,249.34,1.01
678,678,advance,250.48,250.96,0.48,0,249.34,1.14
679,679,into,250.96,251.23,0.27,0,249.34,1.62
680,680,ground,251.23,251.64,0.41,0,249.34,1.89
681,681,that,251.64,251.91,0.27,0,249.34,2.3
682,682,had,251.91,252.15,0.24,0,249.34,2.57
683,683,been,252.15,252.38,0.23,0,249.34,2.81
684,684,engineered,252.38,253.29,0.91,0,253.48,-1.1
685,685,decades,253.29,253.54,0.25,0,253.48,-0.19
686,686,before,253.54,253.95,0.41,0,253.48,0.06
687,687,they,253.95,254.24,0.29,0,253.48,0.47
688,688,arrived,254.24,254.7,0.46,0,253.48,0.76
689,689,to,254.7,254.83,0.13,0,253.48,1.22
690,690,stop,254.83,255.13,0.3,0,253.48,1.35
691,691,exactly,255.13,255.58,0.45,0,253.48,1.65
692,692,them,255.58,255.85,0.27,0,253.48,2.1
693,693,ren,256.54,256.7,0.16,0.69,256.54,0
694,694,ches,256.7,256.77,0.07,0,256.54,0.16
695,695,funnel,256.77,257.24,0.47,0,256.54,0.23
696,696,movement,257.24,257.91,0.67,0,258.2,-0.96
697,697,and,257.91,258.09,0.18,0,258.2,-0.29
698,698,eliminate,258.09,258.79,0.7,0,258.2,-0.11
699,699,fl,258.79,258.94,0.15,0,258.2,0.59
700,700,anking,258.94,259.42,0.48,0,258.2,0.74
701,701,at,259.42,259.55,0.13,0,258.2,1.22
702,702,the,259.55,259.78,0.23,0,258.2,1.35
703,703,squad,259.78,260.17,0.39,0,258.2,1.58
704,704,level,260.17,260.86,0.69,0,258.2,1.97
705,705,The,261.02,261.06,0.04,0.16,261.32,-0.3
706,706,chaos,261.06,261.4,0.34,0,261.32,-0.26
707,707,al,261.45,261.57,0.12,0.05,261.32,0.13
708,708,igned,261.57,261.94,0.37,0,261.32,0.25
709,709,defenders,261.94,262.56,0.62,0,261.32,0.62
710,710,added,262.56,262.84,0.28,0,261.32,1.24
711,711,persistent,262.84,263.51,0.67,0,261.32,1.52
712,712,acidic,263.51,264.09,0.58,0,261.32,2.19
713,713,chemical,264.09,264.45,0.36,0,261.32,2.77
714,714,compounds,264.45,265.18,0.73,0,261.32,3.13
715,715,to,265.18,265.25,0.07,0,261.32,3.86
716,716,that,265.25,265.46,0.21,0,261.32,3.93
717,717,problem,265.46,265.92,0.46,0,261.32,4.14
718,718,ents,266.74,266.9,0.16,0.82,266.74,0
719,719,that,266.9,267.05,0.15,0,266.74,0.16
720,720,pool,267.05,267.39,0.34,0,266.74,0.31
721,721,ed,267.39,267.56,0.17,0,266.74,0.65
722,722,in,267.56,267.72,0.16,0,266.74,0.82
723,723,low,267.72,268.11,0.39,0,266.74,0.98
724,724,ground,268.11,268.49,0.38,0,266.74,1.37
725,725,degrad,268.49,269,0.51,0,266.74,1.75
726,726,ed,269,269.17,0.17,0,269.5,-0.5
727,727,respir,269.17,269.68,0.51,0,269.5,-0.33
728,728,ator,269.68,270.02,0.34,0,269.5,0.18
729,729,seals,270.02,270.42,0.4,0,269.5,0.52
730,730,over,270.42,271.11,0.69,0,269.5,0.92
731,731,extended,271.11,271.46,0.35,0,269.5,1.61
732,732,exposure,271.46,272.2,0.74,0,269.5,1.96
733,733,and,272.2,272.39,0.19,0,269.5,2.7
734,734,corrupted,272.39,272.96,0.57,0,269.5,2.89
735,735,the,272.96,273.15,0.19,0,269.5,3.46
736,736,soil,273.15,273.4,0.25,0,269.5,3.65
737,737,chemistry,273.4,274.03,0.63,0,269.5,3.9
738,738,across,274.03,274.35,0.32,0,269.5,4.53
739,739,entire,274.35,274.81,0.46,0,269.5,4.85
740,740,operating,274.81,275.28,0.47,0,269.5,5.31
741,741,sectors,275.28,275.98,0.7,0,269.5,5.78
742,742,Ground,276.14,276.52,0.38,0.16,276.48,-0.34
743,743,that,276.52,276.69,0.17,0,276.48,0.04
744,744,should,276.69,277.12,0.43,0,276.48,0.21
745,745,have,277.12,277.4,0.28,0,276.48,0.64
746,746,been,277.4,277.68,0.28,0,276.48,0.92
747,747,travers,277.68,278.18,0.5,0,276.48,1.2
748,748,able,278.18,278.61,0.43,0,276.48,1.7
749,749,became,278.61,278.89,0.28,0,276.48,2.13
750,750,toxic,278.89,279.24,0.35,0,276.48,2.41
751,751,inside,279.24,279.67,0.43,0,276.48,2.76
752,752,two,279.67,279.87,0.2,0,276.48,3.19
753,753,weeks,279.87,280.35,0.48,0,280.18,-0.31
754,754,of,280.35,280.37,0.02,0,280.18,0.17
755,755,sustained,280.37,281.01,0.64,0,280.18,0.19
756,756,fighting,281.01,281.63,0.62,0,280.18,0.83
757,757,Sold,282.36,282.48,0.12,0.73,282.32,0.04
758,758,iers,282.48,282.52,0.04,0,282.32,0.16
759,759,who,282.52,282.71,0.19,0,282.32,0.2
760,760,crossed,282.71,283.25,0.54,0,282.32,0.39
761,761,contaminated,283.25,284.18,0.93,0,282.32,0.93
762,762,sections,284.18,284.79,0.61,0,282.32,1.86
763,763,arrived,284.79,285.34,0.55,0,282.32,2.47
764,764,at,285.34,285.59,0.25,0,282.32,3.02
765,765,their,285.59,285.88,0.29,0,282.32,3.27
766,766,objectives,285.88,286.74,0.86,0,287.14,-1.26
767,767,already,286.74,287.2,0.46,0,287.14,-0.4
768,768,in,287.2,287.38,0.18,0,287.14,0.06
769,769,physiological,287.38,288.36,0.98,0,287.14,0.24
770,770,decline,288.36,288.9,0.54,0,287.14,1.22
771,771,before,288.9,289.35,0.45,0,289.5,-0.6
772,772,any,289.35,289.65,0.3,0,289.5,-0.15
773,773,contact,289.65,290.13,0.48,0,289.5,0.15
774,774,occurred,290.13,290.75,0.62,0,289.5,0.63
775,775,After,291.26,291.45,0.19,0.51,291.58,-0.32
776,776,seventeen,291.45,292.06,0.61,0,291.58,-0.13
777,777,years,292.06,292.47,0.41,0,291.58,0.48
778,778,of,292.47,292.57,0.1,0,291.58,0.89
779,779,that,292.57,292.85,0.28,0,291.58,0.99
780,780,the,293.03,293.2,0.17,0.18,293.16,-0.13
781,781,battlefield,293.2,293.98,0.78,0,293.16,0.04
782,782,substrate,293.98,294.6,0.62,0,293.16,0.82
783,783,changed,294.6,295.06,0.46,0,293.16,1.44
784,784,The,295.74,295.83,0.09,0.68,295.76,-0.02
785,785,soil,295.83,295.9,0.07,0,295.76,0.07
786,786,ch,295.9,295.97,0.07,0,295.76,0.14
787,787,urn,295.97,296.28,0.31,0,295.76,0.21
788,788,ed,296.28,296.32,0.04,0,295.76,0.52
789,789,Cont,296.96,296.99,0.03,0.64,296.92,0.04
790,790,am,296.99,297.12,0.13,0,296.92,0.07
791,791,inated,297.12,297.5,0.38,0,296.92,0.2
792,792,zones,297.5,297.78,0.28,0,296.92,0.58
793,793,developed,297.78,298.43,0.65,0,296.92,0.86
794,794,biological,298.43,299.16,0.73,0,296.92,1.51
795,795,properties,299.16,299.89,0.73,0,296.92,2.24
796,796,that,299.89,300.19,0.3,0,296.92,2.97
797,797,had,300.19,300.39,0.2,0,296.92,3.27
798,798,no,300.39,300.53,0.14,0,296.92,3.47
799,799,business,300.53,301.32,0.79,0,296.92,3.61
800,800,being,301.32,301.56,0.24,0,296.92,4.4
801,801,there,301.56,301.83,0.27,0,296.92,4.64
802,802,In,302.12,302.28,0.16,0.29,302.6,-0.48
803,803,the,302.28,302.44,0.16,0,302.6,-0.32
804,804,worst,302.44,302.77,0.33,0,302.6,-0.16
805,805,sectors,302.77,303.23,0.46,0,302.6,0.17
806,806,the,303.49,303.55,0.06,0.26,302.6,0.89
807,807,distinction,303.55,304.27,0.72,0,302.6,0.95
808,808,between,304.27,304.75,0.48,0,302.6,1.67
809,809,a,304.75,304.79,0.04,0,302.6,2.15
810,810,mine,304.79,305.05,0.26,0,302.6,2.19
811,811,field,305.05,305.37,0.32,0,302.6,2.45
812,812,and,305.37,305.56,0.19,0,302.6,2.77
813,813,clear,305.56,305.89,0.33,0,302.6,2.96
814,814,ground,305.89,306.49,0.6,0,302.6,3.29
815,815,stopped,306.49,306.74,0.25,0,302.6,3.89
816,816,mat,306.74,306.95,0.21,0,302.6,4.14
817,817,uring,306.95,307.25,0.3,0,302.6,4.35
818,818,operation,307.25,307.84,0.59,0,302.6,4.65
819,819,ally,307.84,308.33,0.49,0,308.58,-0.74
820,820,because,308.33,308.58,0.25,0,308.58,-0.25
821,821,the,308.58,308.74,0.16,0,308.58,0
822,822,outcomes,308.74,309.18,0.44,0,308.58,0.16
823,823,were,309.18,309.41,0.23,0,308.58,0.6
824,824,roughly,309.41,309.78,0.37,0,308.58,0.83
825,825,comparable,309.78,310.33,0.55,0,308.58,1.2
826,826,either,310.33,310.66,0.33,0,308.58,1.75
827,827,way,310.66,310.82,0.16,0,308.58,2.08
828,828,Four,311.52,311.68,0.16,0.7,311.5,0.02
829,829,teen,311.68,311.72,0.04,0,311.5,0.18
830,830,million,311.72,312.32,0.6,0,311.5,0.22
831,831,C,312.32,312.4,0.08,0,311.5,0.82
832,832,ree,312.4,312.66,0.26,0,311.5,0.9
833,833,guards,312.66,313.22,0.56,0,311.5,1.16
834,834,men,313.22,313.45,0.23,0,311.5,1.72
835,835,died,313.45,313.78,0.33,0,311.5,1.95
836,836,at,313.78,313.95,0.17,0,311.5,2.28
837,837,V,313.95,314.15,0.2,0,311.5,2.45
838,838,RA,314.15,314.2,0.05,0,311.5,2.65
839,839,X,314.2,314.28,0.08,0,311.5,2.7
840,840,The,314.95,314.97,0.02,0.67,315.08,-0.13
841,841,environment,314.97,315.61,0.64,0,315.08,-0.11
842,842,wasn,315.61,315.87,0.26,0,315.08,0.53
843,843,t,315.87,315.95,0.08,0,315.08,0.79
844,844,incident,315.95,316.5,0.55,0,315.08,0.87
845,845,al,316.5,316.52,0.02,0,315.08,1.42
846,846,to,316.52,316.63,0.11,0,315.08,1.44
847,847,that,316.63,316.86,0.23,0,315.08,1.55
848,848,number,316.86,317.2,0.34,0,315.08,1.78
849,849,It,317.42,317.58,0.16,0.22,318,-0.58
850,850,was,317.58,317.79,0.21,0,318,-0.42
851,851,built,317.79,318.16,0.37,0,318,-0.21
852,852,into,318.16,318.49,0.33,0,318,0.16
853,853,the,318.49,318.79,0.3,0,318,0.49
854,854,calculation,318.79,319.49,0.7,0,318,0.79
855,855,from,319.49,319.78,0.29,0,318,1.49
856,856,the,319.78,320.05,0.27,0,318,1.78
857,857,start,320.05,320.37,0.32,0,318,2.05
858,858,Number,321.14,321.31,0.17,0.77,321.06,0.08
859,859,three,321.31,321.69,0.38,0,321.06,0.25
860,860,Ne,321.88,322.07,0.19,0.19,322.08,-0.2
861,861,c,322.07,322.15,0.08,0,322.08,-0.01
862,862,ron,322.15,322.51,0.36,0,322.08,0.07
863,863,Tomb,322.51,322.84,0.33,0,322.08,0.43
864,864,Complex,322.84,323.49,0.65,0,322.08,0.76
865,865,es,323.49,323.72,0.23,0,322.08,1.41
866,866,c,324.12,324.27,0.15,0.4,324.12,0
867,867,ron,324.27,324.28,0.01,0,324.12,0.15
868,868,Tomb,324.28,324.66,0.38,0,324.12,0.16
869,869,world,324.66,325,0.34,0,324.12,0.54
870,870,has,325,325.24,0.24,0,324.12,0.88
871,871,been,325.24,325.56,0.32,0,324.12,1.12
872,872,a,325.56,325.64,0.08,0,324.12,1.44
873,873,trap,325.64,325.96,0.32,0,324.12,1.52
874,874,for,325.96,326.2,0.24,0,324.12,1.84
875,875,several,326.2,326.77,0.57,0,326.76,-0.56
876,876,million,326.77,327.35,0.58,0,326.76,0.01
877,877,years,327.35,327.74,0.39,0,326.76,0.59
878,878,The,328.56,328.72,0.16,0.82,328.56,0
879,879,exterior,328.72,328.84,0.12,0,328.56,0.16
880,880,looks,328.84,329.2,0.36,0,328.56,0.28
881,881,like,329.2,329.48,0.28,0,328.56,0.64
882,882,a,329.48,329.64,0.16,0,328.56,0.92
883,883,planet,329.64,329.98,0.34,0,328.56,1.08
884,884,s,330.78,330.93,0.15,0.8,330.8,-0.02
885,885,where,330.93,330.96,0.03,0,330.8,0.13
886,886,the,330.96,331.16,0.2,0,330.8,0.16
887,887,familiar,331.16,331.71,0.55,0,330.8,0.36
888,888,part,331.71,331.98,0.27,0,330.8,0.91
889,889,ends,331.98,332.25,0.27,0,330.8,1.18
890,890,Tomb,333.06,333.22,0.16,0.81,332.98,0.08
891,891,complexes,333.22,333.38,0.16,0,332.98,0.24
892,892,extend,333.38,333.77,0.39,0,332.98,0.4
893,893,kilometers,333.77,334.46,0.69,0,332.98,0.79
894,894,below,334.46,334.8,0.34,0,332.98,1.48
895,895,the,334.8,335,0.2,0,332.98,1.82
896,896,surface,335,335.47,0.47,0,332.98,2.02
897,897,through,335.47,335.94,0.47,0,332.98,2.49
898,898,dimension,335.94,336.55,0.61,0,332.98,2.96
899,899,ally,336.55,336.82,0.27,0,332.98,3.57
900,900,compressed,336.82,337.5,0.68,0,332.98,3.84
901,901,architecture,337.5,338.38,0.88,0,332.98,4.52
902,902,Ro,339.41,339.46,0.05,1.03,339.26,0.15
903,903,oms,339.46,339.58,0.12,0,339.26,0.2
904,904,that,339.58,339.84,0.26,0,339.26,0.32
905,905,register,339.84,340.26,0.42,0,339.26,0.58
906,906,on,340.26,340.37,0.11,0,339.26,1
907,907,Aus,340.37,340.67,0.3,0,339.26,1.11
908,908,pex,340.67,340.72,0.05,0,339.26,1.41
909,909,scans,340.72,341.01,0.29,0,339.26,1.46
910,910,as,341.01,341.12,0.11,0,339.26,1.75
911,911,physically,341.12,341.7,0.58,0,339.26,1.86
912,912,larger,341.7,342.04,0.34,0,339.26,2.44
913,913,than,342.04,342.27,0.23,0,339.26,2.78
914,914,the,342.27,342.53,0.26,0,339.26,3.01
915,915,ge,342.53,342.55,0.02,0,339.26,3.27
916,916,ological,342.55,343,0.45,0,339.26,3.29
917,917,formation,343,343.67,0.67,0,339.26,3.74
918,918,around,343.67,343.9,0.23,0,339.26,4.41
919,919,them,343.9,344.13,0.23,0,339.26,4.64
920,920,should,344.13,344.44,0.31,0,339.26,4.87
921,921,permit,344.44,344.78,0.34,0,339.26,5.18
922,922,Whether,345.06,345.6,0.54,0.28,345.58,-0.52
923,923,that,345.6,345.89,0.29,0,345.58,0.02
924,924,s,345.89,346.04,0.15,0,345.58,0.31
925,925,a,346.04,346.14,0.1,0,345.58,0.46
926,926,sensor,346.14,346.56,0.42,0,345.58,0.56
927,927,artifact,346.56,347.16,0.6,0,345.58,0.98
928,928,or,347.16,347.31,0.15,0,345.58,1.58
929,929,accurate,347.31,347.94,0.63,0,345.58,1.73
930,930,data,347.94,348.29,0.35,0,345.58,2.36
931,931,is,348.29,348.36,0.07,0,345.58,2.71
932,932,not,348.36,348.58,0.22,0,345.58,2.78
933,933,a,348.58,348.65,0.07,0,345.58,3
934,934,question,348.65,349.44,0.79,0,345.58,3.07
935,935,anyone,349.44,349.7,0.26,0,345.58,3.86
936,936,fighting,349.7,350.38,0.68,0,345.58,4.12
937,937,inside,350.38,350.75,0.37,0,345.58,4.8
938,938,has,350.75,350.97,0.22,0,345.58,5.17
939,939,time,350.97,351.27,0.3,0,345.58,5.39
940,940,to,351.27,351.42,0.15,0,345.58,5.69
941,941,settle,351.42,351.87,0.45,0,345.58,5.84
942,942,The,352.72,352.88,0.16,0.85,352.7,0.02
943,943,defenders,352.88,353.08,0.2,0,352.7,0.18
944,944,re,353.08,353.26,0.18,0,352.7,0.38
945,945,assemble,353.26,353.8,0.54,0,352.7,0.56
946,946,after,353.8,354.16,0.36,0,352.7,1.1
947,947,being,354.16,354.52,0.36,0,352.7,1.46
948,948,destroyed,354.52,355.35,0.83,0,352.7,1.82
949,949,That,355.98,356.14,0.16,0.63,355.96,0.02
950,950,single,356.14,356.17,0.03,0,355.96,0.18
951,951,feature,356.17,356.69,0.52,0,355.96,0.21
952,952,separates,356.69,357.38,0.69,0,355.96,0.73
953,953,this,357.38,357.68,0.3,0,355.96,1.42
954,954,from,357.68,357.98,0.3,0,355.96,1.72
955,955,every,357.98,358.36,0.38,0,355.96,2.02
956,956,other,358.36,358.74,0.38,0,355.96,2.4
957,957,hostile,358.74,359.27,0.53,0,355.96,2.78
958,958,environment,359.27,360.26,0.99,0,355.96,3.31
959,959,on,360.26,360.36,0.1,0,355.96,4.3
960,960,this,360.36,360.58,0.22,0,355.96,4.4
961,961,list,360.58,360.86,0.28,0,355.96,4.62
962,962,A,361.58,361.61,0.03,0.72,361.58,0
