(Index),idx,text,startSec,endSec,durationSec,gapToPrevSec,nearestSilenceEndSec,smearSec
"148,lesson,54.280,54.430,0.150,0.000,53.020,1.260",,,,,,,,
"149,without,54.430,54.830,0.400,0.000,53.020,1.410",,,,,,,,
"150,a,54.830,54.880,0.050,0.000,53.020,1.810",,,,,,,,
"151,word,54.880,55.120,0.240,0.000,53.020,1.860",,,,,,,,
"152,being,55.120,55.420,0.300,0.000,53.020,2.100",,,,,,,,
"153,spoken,55.420,55.760,0.340,0.000,53.020,2.400",,,,,,,,
"154,The,56.000,56.380,0.380,0.240,57.100,-1.100",,,,,,,,
"155,darkness,56.380,57.450,1.070,0.000,57.100,-0.720",,,,,,,,
"156,past,57.450,57.920,0.470,0.000,57.100,0.350",,,,,,,,
"157,the,57.920,58.000,0.080,0.000,57.100,0.820",,,,,,,,
"158,fire,58.000,58.340,0.340,0.000,57.100,0.900",,,,,,,,
"159,light,58.340,58.760,0.420,0.000,57.100,1.240",,,,,,,,
"160,is,58.760,58.920,0.160,0.000,57.100,1.660",,,,,,,,
"161,not,58.920,59.420,0.500,0.000,60.140,-1.220",,,,,,,,
"162,empty,59.420,59.610,0.190,0.000,60.140,-0.720",,,,,,,,
"163,It,59.850,60.020,0.170,0.240,60.140,-0.290",,,,,,,,
"164,has,60.020,60.270,0.250,0.000,60.140,-0.120",,,,,,,,
"165,weight,60.270,60.780,0.510,0.000,60.140,0.130",,,,,,,,
"166,The,61.040,61.300,0.260,0.260,61.380,-0.340",,,,,,,,
"167,fire,61.300,61.610,0.310,0.000,61.380,-0.080",,,,,,,,
"168,is,61.610,61.730,0.120,0.000,61.380,0.230",,,,,,,,
"169,the,61.730,62.150,0.420,0.000,61.380,0.350",,,,,,,,
"170,line,62.150,62.380,0.230,0.000,61.380,0.770",,,,,,,,
"171,between,62.380,62.970,0.590,0.000,61.380,1.000",,,,,,,,
"172,you,62.970,63.270,0.300,0.000,63.440,-0.470",,,,,,,,
"173,and,63.270,63.690,0.420,0.000,63.440,-0.170",,,,,,,,
"174,whatever,63.690,63.960,0.270,0.000,63.440,0.250",,,,,,,,
"175,lives,63.960,64.160,0.200,0.000,63.440,0.520",,,,,,,,
"176,on,64.160,64.240,0.080,0.000,63.440,0.720",,,,,,,,
"177,the,64.240,64.320,0.080,0.000,63.440,0.800",,,,,,,,
"178,other,64.320,64.740,0.420,0.000,63.440,0.880",,,,,,,,
"179,side,64.740,65.080,0.340,0.000,63.440,1.300",,,,,,,,
"180,of,65.080,65.240,0.160,0.000,66.440,-1.360",,,,,,,,
"181,it,65.240,65.670,0.430,0.000,66.440,-1.200",,,,,,,,
"182,You,65.740,65.950,0.210,0.070,66.440,-0.700",,,,,,,,
"183,fall,65.950,66.270,0.320,0.000,66.440,-0.490",,,,,,,,
"184,asleep,66.270,66.770,0.500,0.000,66.440,-0.170",,,,,,,,
"185,against,66.770,67.360,0.590,0.000,66.440,0.330",,,,,,,,
"186,her,67.360,67.620,0.260,0.000,66.440,0.920",,,,,,,,
"187,side,67.620,67.940,0.320,0.000,66.440,1.180",,,,,,,,
"188,one,68.050,68.470,0.420,0.110,68.580,-0.530",,,,,,,,
"189,hand,68.470,68.700,0.230,0.000,68.580,-0.110",,,,,,,,
"190,on,68.700,68.890,0.190,0.000,68.580,0.120",,,,,,,,
"191,the,68.890,69.120,0.230,0.000,68.580,0.310",,,,,,,,
"192,warm,69.120,69.460,0.340,0.000,68.580,0.540",,,,,,,,
"193,stones,69.460,70.280,0.820,0.000,68.580,0.880",,,,,,,,
"194,ringing,70.280,70.560,0.280,0.000,68.580,1.700",,,,,,,,
"195,the,70.560,70.880,0.320,0.000,68.580,1.980",,,,,,,,
"196,hear,70.880,71.020,0.140,0.000,68.580,2.300",,,,,,,,
"197,th,71.020,71.090,0.070,0.000,68.580,2.440",,,,,,,,
"198,dream,72.320,72.400,0.080,1.230,72.500,-0.180",,,,,,,,
"199,about,72.400,72.420,0.020,0.000,72.500,-0.100",,,,,,,,
"200,the,72.420,72.690,0.270,0.000,72.500,-0.080",,,,,,,,
"201,sound,72.690,72.840,0.150,0.000,72.500,0.190",,,,,,,,
"202,morning,73.740,74.010,0.270,0.900,74.120,-0.380",,,,,,,,
"203,comes,74.010,74.490,0.480,0.000,74.120,-0.110",,,,,,,,
"204,bright,74.490,75.040,0.550,0.000,74.120,0.370",,,,,,,,
"205,and,75.040,75.360,0.320,0.000,74.120,0.920",,,,,,,,
"206,cold,75.360,75.760,0.400,0.000,75.960,-0.600",,,,,,,,
"207,and,75.860,76.090,0.230,0.100,75.960,-0.100",,,,,,,,
"208,you,76.090,76.160,0.070,0.000,75.960,0.130",,,,,,,,
"209,run,76.160,76.450,0.290,0.000,75.960,0.200",,,,,,,,
"210,out,76.450,76.470,0.020,0.000,75.960,0.490",,,,,,,,
"211,into,76.470,76.640,0.170,0.000,75.960,0.510",,,,,,,,
"212,the,76.640,76.720,0.080,0.000,75.960,0.680",,,,,,,,
"213,frost,76.720,77.120,0.400,0.000,75.960,0.760",,,,,,,,
"214,like,77.120,77.280,0.160,0.000,75.960,1.160",,,,,,,,
"215,nothing,77.360,77.780,0.420,0.080,75.960,1.400",,,,,,,,
"216,happened,77.780,78.690,0.910,0.000,79.020,-1.240",,,,,,,,
"217,But,78.830,79.060,0.230,0.140,79.020,-0.190",,,,,,,,
"218,something,79.060,79.830,0.770,0.000,79.020,0.040",,,,,,,,
"219,stayed,79.830,80.340,0.510,0.000,81.260,-1.430",,,,,,,,
"220,in,80.340,80.580,0.240,0.000,81.260,-0.920",,,,,,,,
"221,you,80.580,80.760,0.180,0.000,81.260,-0.680",,,,,,,,
"222,Small,81.430,81.440,0.010,0.670,81.260,0.170",,,,,,,,
"223,and,81.440,81.690,0.250,0.000,81.260,0.180",,,,,,,,
"224,permanent,81.690,82.450,0.760,0.000,82.240,-0.550",,,,,,,,
"225,A,82.800,83.240,0.440,0.350,84.160,-1.360",,,,,,,,
"226,new,83.240,83.320,0.080,0.000,84.160,-0.920",,,,,,,,
"227,understanding,83.320,85.050,1.730,0.000,84.160,-0.840",,,,,,,,
"228,of,85.050,85.120,0.070,0.000,84.160,0.890",,,,,,,,
"229,what,85.120,85.280,0.160,0.000,84.160,0.960",,,,,,,,
"230,the,85.280,85.490,0.210,0.000,84.160,1.120",,,,,,,,
"231,night,85.490,85.850,0.360,0.000,84.160,1.330",,,,,,,,
"232,actually,85.850,86.460,0.610,0.000,84.160,1.690",,,,,,,,
"233,is,86.460,86.690,0.230,0.000,87.820,-1.360",,,,,,,,
"234,You,86.830,87.020,0.190,0.140,87.820,-0.990",,,,,,,,
"235,start,87.020,87.380,0.360,0.000,87.820,-0.800",,,,,,,,
"236,watching,87.380,87.960,0.580,0.000,87.820,-0.440",,,,,,,,
"237,the,87.960,88.180,0.220,0.000,87.820,0.140",,,,,,,,
"238,older,88.180,88.580,0.400,0.000,87.820,0.360",,,,,,,,
"239,hunters,88.580,89.430,0.850,0.000,87.820,0.760",,,,,,,,
"240,differently,89.430,89.850,0.420,0.000,90.520,-1.090",,,,,,,,
"241,You,90.070,90.260,0.190,0.220,90.520,-0.450",,,,,,,,
"242,notice,90.260,90.800,0.540,0.000,90.520,-0.260",,,,,,,,
"243,where,90.800,90.970,0.170,0.000,90.520,0.280",,,,,,,,
"244,their,90.970,91.120,0.150,0.000,90.520,0.450",,,,,,,,
"245,eyes,91.120,91.390,0.270,0.000,90.520,0.600",,,,,,,,
"246,go,91.390,91.530,0.140,0.000,90.520,0.870",,,,,,,,
"247,when,91.530,91.810,0.280,0.000,90.520,1.010",,,,,,,,
"248,the,91.810,91.840,0.030,0.000,90.520,1.290",,,,,,,,
"249,sun,91.840,92.520,0.680,0.000,90.520,1.320",,,,,,,,
"250,drops,92.520,92.540,0.020,0.000,90.520,2.000",,,,,,,,
"251,You,92.750,92.940,0.190,0.210,93.600,-0.850",,,,,,,,
"252,notice,92.940,93.350,0.410,0.000,93.600,-0.660",,,,,,,,
"253,how,93.350,93.550,0.200,0.000,93.600,-0.250",,,,,,,,
"254,they,93.550,93.820,0.270,0.000,93.600,-0.050",,,,,,,,
"255,arranged,93.820,94.420,0.600,0.000,93.600,0.220",,,,,,,,
"256,themselves,94.420,95.270,0.850,0.000,93.600,0.820",,,,,,,,
"257,around,95.270,95.470,0.200,0.000,93.600,1.670",,,,,,,,
"258,the,95.470,95.690,0.220,0.000,93.600,1.870",,,,,,,,
"259,fire,95.690,96.080,0.390,0.000,93.600,2.090",,,,,,,,
"260,before,96.080,96.640,0.560,0.000,93.600,2.480",,,,,,,,
"261,full,96.640,96.960,0.320,0.000,93.600,3.040",,,,,,,,
"262,dark,96.960,97.330,0.370,0.000,93.600,3.360",,,,,,,,
"263,Nobody,97.470,98.370,0.900,0.140,98.300,-0.830",,,,,,,,
"264,told,98.370,98.520,0.150,0.000,98.300,0.070",,,,,,,,
"265,them,98.520,98.910,0.390,0.000,98.300,0.220",,,,,,,,
"266,to,98.910,99.070,0.160,0.000,98.300,0.610",,,,,,,,
"267,do,99.070,99.250,0.180,0.000,98.300,0.770",,,,,,,,
"268,it,99.250,99.430,0.180,0.000,98.300,0.950",,,,,,,,
"269,They,99.700,100.070,0.370,0.270,100.580,-0.880",,,,,,,,
"270,just,100.070,100.440,0.370,0.000,100.580,-0.510",,,,,,,,
"271,do,100.440,100.580,0.140,0.000,100.580,-0.140",,,,,,,,
"272,The,101.110,101.170,0.060,0.530,100.580,0.530",,,,,,,,
"273,band,101.170,101.540,0.370,0.000,102.100,-0.930",,,,,,,,
"274,has,101.540,101.820,0.280,0.000,102.100,-0.560",,,,,,,,
"275,a,101.820,101.910,0.090,0.000,102.100,-0.280",,,,,,,,
"276,shape,101.910,102.550,0.640,0.000,102.100,-0.190",,,,,,,,
"277,at,102.550,102.920,0.370,0.000,102.100,0.450",,,,,,,,
"278,night,102.920,103.010,0.090,0.000,102.100,0.820",,,,,,,,
"279,it,103.010,103.190,0.180,0.000,102.100,0.910",,,,,,,,
"280,does,103.190,103.680,0.490,0.000,102.100,1.090",,,,,,,,
"281,not,103.680,103.960,0.280,0.000,102.100,1.580",,,,,,,,
"282,have,103.960,104.240,0.280,0.000,102.100,1.860",,,,,,,,
"283,during,104.240,104.560,0.320,0.000,102.100,2.140",,,,,,,,
"284,the,104.640,104.810,0.170,0.080,102.100,2.540",,,,,,,,
"285,day,104.810,105.050,0.240,0.000,102.100,2.710",,,,,,,,
"286,Certain,105.630,105.980,0.350,0.580,106.040,-0.410",,,,,,,,
"287,men,105.980,106.140,0.160,0.000,106.040,-0.060",,,,,,,,
"288,always,106.140,106.640,0.500,0.000,106.040,0.100",,,,,,,,
"289,face,106.640,106.970,0.330,0.000,106.980,-0.340",,,,,,,,
"290,outward,106.970,107.600,0.630,0.000,106.980,-0.010",,,,,,,,
"291,Certain,107.860,108.380,0.520,0.260,108.920,-1.060",,,,,,,,
"292,men,108.380,108.710,0.330,0.000,108.920,-0.540",,,,,,,,
"293,sleep,108.710,109.130,0.420,0.000,108.920,-0.210",,,,,,,,
"294,closest,109.130,109.630,0.500,0.000,108.920,0.210",,,,,,,,
"295,to,109.630,109.780,0.150,0.000,108.920,0.710",,,,,,,,
"296,the,109.780,110.080,0.300,0.000,108.920,0.860",,,,,,,,
"297,fire,110.080,110.520,0.440,0.000,108.920,1.160",,,,,,,,
"298,'s,110.520,110.530,0.010,0.000,108.920,1.600",,,,,,,,
"299,edge,110.530,110.860,0.330,0.000,108.920,1.610",,,,,,,,
"300,The,111.200,112.480,1.280,0.340,112.440,-1.240",,,,,,,,
"301,arrangement,112.480,113.240,0.760,0.000,112.440,0.040",,,,,,,,
"302,is,113.240,113.370,0.130,0.000,112.440,0.800",,,,,,,,
"303,not,113.370,113.900,0.530,0.000,112.440,0.930",,,,,,,,
"304,accidental,113.900,114.260,0.360,0.000,115.040,-1.140",,,,,,,,
"305,It,114.460,114.590,0.130,0.200,115.040,-0.580",,,,,,,,
"306,is,114.590,114.720,0.130,0.000,115.040,-0.450",,,,,,,,
"307,as,114.720,114.850,0.130,0.000,115.040,-0.320",,,,,,,,
"308,deliberate,114.850,115.540,0.690,0.000,115.040,-0.190",,,,,,,,
"309,as,115.540,115.780,0.240,0.000,115.040,0.500",,,,,,,,
"310,any,115.780,115.870,0.090,0.000,115.040,0.740",,,,,,,,
"311,trap,115.870,116.100,0.230,0.000,115.040,0.830",,,,,,,,
"312,your,116.100,116.630,0.530,0.000,115.040,1.060",,,,,,,,
"313,father,116.630,116.820,0.190,0.000,115.040,1.590",,,,,,,,
"314,sets,116.820,117.090,0.270,0.000,115.040,1.780",,,,,,,,
"315,in,117.090,117.220,0.130,0.000,115.040,2.050",,,,,,,,
"316,the,117.220,117.420,0.200,0.000,115.040,2.180",,,,,,,,
"317,river,117.420,117.690,0.270,0.000,115.040,2.380",,,,,,,,
"318,shall,117.690,118.090,0.400,0.000,115.040,2.650",,,,,,,,
"319,ows,118.090,118.440,0.350,0.000,115.040,3.050",,,,,,,,
"320,old,119.520,119.600,0.080,1.080,119.680,-0.160",,,,,,,,
"321,enough,119.600,119.910,0.310,0.000,119.680,-0.080",,,,,,,,
"322,to,119.910,120.030,0.120,0.000,119.680,0.230",,,,,,,,
"323,hold,120.030,120.150,0.120,0.000,119.680,0.350",,,,,,,,
"324,a,120.150,120.920,0.770,0.000,119.680,0.470",,,,,,,,
"325,position,120.920,121.040,0.120,0.000,119.680,1.240",,,,,,,,
"326,in,121.040,121.150,0.110,0.000,119.680,1.360",,,,,,,,
"327,that,121.150,121.470,0.320,0.000,119.680,1.470",,,,,,,,
"328,shape,121.470,121.780,0.310,0.000,119.680,1.790",,,,,,,,
"329,But,122.080,122.410,0.330,0.300,123.200,-1.120",,,,,,,,
"330,you,122.410,122.820,0.410,0.000,123.200,-0.790",,,,,,,,
"331,are,122.820,123.070,0.250,0.000,123.200,-0.380",,,,,,,,
"332,old,123.070,123.670,0.600,0.000,123.200,-0.130",,,,,,,,
"333,enough,123.670,124.090,0.420,0.000,123.200,0.470",,,,,,,,
"334,to,124.090,124.240,0.150,0.000,123.200,0.890",,,,,,,,
"335,start,124.240,124.480,0.240,0.000,123.200,1.040",,,,,,,,
"336,learning,124.480,124.800,0.320,0.000,123.200,1.280",,,,,,,,
"337,what,124.800,125.170,0.370,0.000,123.200,1.600",,,,,,,,
"338,it,125.170,125.360,0.190,0.000,123.200,1.970",,,,,,,,
"339,means,125.360,125.870,0.510,0.000,125.900,-0.540",,,,,,,,
"340,Level,126.220,126.590,0.370,0.350,127.820,-1.600",,,,,,,,
"341,2,126.590,126.870,0.280,0.000,127.820,-1.230",,,,,,,,
"342,The,127.160,127.430,0.270,0.290,127.820,-0.660",,,,,,,,
"343,boy,127.430,127.710,0.280,0.000,127.820,-0.390",,,,,,,,
"344,who,127.710,128.030,0.320,0.000,127.820,-0.110",,,,,,,,
"345,carries,128.030,128.950,0.920,0.000,127.820,0.210",,,,,,,,
"346,fire,128.950,129.040,0.090,0.000,127.820,1.130",,,,,,,,
"347,you,129.230,129.510,0.280,0.190,127.820,1.410",,,,,,,,
"348,are,129.510,129.780,0.270,0.000,127.820,1.690",,,,,,,,
"349,11,129.780,130.350,0.570,0.000,127.820,1.960",,,,,,,,
"350,On,130.760,130.830,0.070,0.410,131.540,-0.780",,,,,,,,
"351,nights,130.830,131.390,0.560,0.000,131.540,-0.710",,,,,,,,
"352,when,131.390,131.800,0.410,0.000,131.540,-0.150",,,,,,,,
"353,the,131.800,132.060,0.260,0.000,131.540,0.260",,,,,,,,
"354,band,132.060,132.550,0.490,0.000,131.540,0.520",,,,,,,,
"355,moves,132.550,132.880,0.330,0.000,131.540,1.010",,,,,,,,
"356,between,132.880,133.280,0.400,0.000,131.540,1.340",,,,,,,,
"357,camps,133.360,133.710,0.350,0.080,131.540,1.820",,,,,,,,
"358,your,133.850,133.940,0.090,0.140,134.240,-0.390",,,,,,,,
"359,job,133.940,134.650,0.710,0.000,134.240,-0.300",,,,,,,,
"360,is,134.650,134.700,0.050,0.000,134.240,0.410",,,,,,,,
"361,to,134.700,134.830,0.130,0.000,134.240,0.460",,,,,,,,
"362,carry,134.830,135.250,0.420,0.000,134.240,0.590",,,,,,,,
"363,one,135.250,135.510,0.260,0.000,134.240,1.010",,,,,,,,
"364,of,135.510,135.680,0.170,0.000,134.240,1.270",,,,,,,,
"365,the,135.680,135.940,0.260,0.000,134.240,1.440",,,,,,,,
"366,torches,135.940,136.580,0.640,0.000,136.720,-0.780",,,,,,,,
"367,Birch,136.810,137.430,0.620,0.230,136.720,0.090",,,,,,,,
"368,bark,137.430,137.580,0.150,0.000,136.720,0.710",,,,,,,,
"369,and,137.580,137.850,0.270,0.000,136.720,0.860",,,,,,,,
"370,fat,137.850,138.100,0.250,0.000,136.720,1.130",,,,,,,,
"371,soaked,138.100,138.580,0.480,0.000,136.720,1.380",,,,,,,,
"372,moss,138.580,139.040,0.460,0.000,139.060,-0.480",,,,,,,,
"373,bound,139.240,139.330,0.090,0.200,139.060,0.180",,,,,,,,
"374,with,139.330,139.520,0.190,0.000,139.060,0.270",,,,,,,,
"375,sin,139.520,139.890,0.370,0.000,139.060,0.460",,,,,,,,
"376,ew,139.890,140.150,0.260,0.000,140.340,-0.450",,,,,,,,
"377,held,140.160,140.440,0.280,0.010,140.340,-0.180",,,,,,,,
"378,in,140.440,140.580,0.140,0.000,140.340,0.100",,,,,,,,
"379,both,140.580,140.860,0.280,0.000,140.340,0.240",,,,,,,,
"380,hands,140.860,141.200,0.340,0.000,140.340,0.520",,,,,,,,
"381,out,141.200,141.560,0.360,0.000,140.340,0.860",,,,,,,,
"382,in,141.560,141.580,0.020,0.000,140.340,1.220",,,,,,,,
"383,front,141.580,141.930,0.350,0.000,140.340,1.240",,,,,,,,
"384,of,141.930,142.110,0.180,0.000,140.340,1.590",,,,,,,,
"385,your,142.110,142.350,0.240,0.000,140.340,1.770",,,,,,,,
"386,body,142.350,142.630,0.280,0.000,143.260,-0.910",,,,,,,,
"387,The,142.840,143.050,0.210,0.210,143.260,-0.420",,,,,,,,
"388,flame,143.050,143.460,0.410,0.000,143.260,-0.210",,,,,,,,
"389,bends,143.460,143.760,0.300,0.000,143.260,0.200",,,,,,,,
"390,in,143.760,143.890,0.130,0.000,143.260,0.500",,,,,,,,
"391,the,143.890,144.310,0.420,0.000,143.260,0.630",,,,,,,,
"392,wind,144.310,144.400,0.090,0.000,143.260,1.050",,,,,,,,
"393,and,144.400,144.730,0.330,0.000,143.260,1.140",,,,,,,,
"394,you,144.730,144.880,0.150,0.000,143.260,1.470",,,,,,,,
"395,curve,144.880,145.200,0.320,0.000,143.260,1.620",,,,,,,,
"396,yourself,145.200,145.600,0.400,0.000,143.260,1.940",,,,,,,,
"397,around,145.600,146.120,0.520,0.000,143.260,2.340",,,,,,,,
"398,it,146.120,146.300,0.180,0.000,146.620,-0.500",,,,,,,,
"399,using,146.300,147.000,0.700,0.000,146.620,-0.320",,,,,,,,
"400,your,147.000,147.130,0.130,0.000,146.620,0.380",,,,,,,,
"401,chest,147.130,147.550,0.420,0.000,146.620,0.510",,,,,,,,
"402,against,147.550,148.160,0.610,0.000,146.620,0.930",,,,,,,,
"403,the,148.160,148.410,0.250,0.000,146.620,1.540",,,,,,,,
"404,cold,148.410,148.760,0.350,0.000,149.800,-1.390",,,,,,,,
"405,air,148.760,149.020,0.260,0.000,149.800,-1.040",,,,,,,,
"406,The,149.370,149.750,0.380,0.350,149.800,-0.430",,,,,,,,
"407,hunters,149.750,150.170,0.420,0.000,149.800,-0.050",,,,,,,,
"408,move,150.170,150.510,0.340,0.000,149.800,0.370",,,,,,,,
"409,ahead,150.510,150.900,0.390,0.000,149.800,0.710",,,,,,,,
"410,You,151.300,151.560,0.260,0.400,151.460,-0.160",,,,,,,,
"411,stay,151.560,151.700,0.140,0.000,151.460,0.100",,,,,,,,
"412,in,151.700,151.840,0.140,0.000,151.460,0.240",,,,,,,,
"413,the,151.840,151.920,0.080,0.000,151.460,0.380",,,,,,,,
"414,center,151.920,152.320,0.400,0.000,151.460,0.460",,,,,,,,
"415,column,152.320,152.750,0.430,0.000,151.460,0.860",,,,,,,,
"416,with,152.750,153.020,0.270,0.000,151.460,1.290",,,,,,,,
"417,the,153.020,153.190,0.170,0.000,151.460,1.560",,,,,,,,
"418,women,153.190,153.720,0.530,0.000,151.460,1.730",,,,,,,,
"419,and,153.720,153.850,0.130,0.000,151.460,2.260",,,,,,,,
"420,older,153.850,154.170,0.320,0.000,151.460,2.390",,,,,,,,
"421,children,154.170,154.740,0.570,0.000,155.000,-0.830",,,,,,,,
"422,Behind,154.950,155.380,0.430,0.210,155.000,-0.050",,,,,,,,
"423,you,155.380,155.620,0.240,0.000,155.000,0.380",,,,,,,,
"424,two,155.730,155.930,0.200,0.110,156.100,-0.370",,,,,,,,
"425,of,155.930,156.050,0.120,0.000,156.100,-0.170",,,,,,,,
"426,the,156.050,156.470,0.420,0.000,156.100,-0.050",,,,,,,,
"427,most,156.470,156.570,0.100,0.000,156.100,0.370",,,,,,,,
"428,experienced,156.570,157.360,0.790,0.000,156.100,0.470",,,,,,,,
"429,men,157.360,157.630,0.270,0.000,156.100,1.260",,,,,,,,
"430,walk,157.630,157.910,0.280,0.000,156.100,1.530",,,,,,,,
"431,the,157.910,158.280,0.370,0.000,156.100,1.810",,,,,,,,
"432,rear,158.280,158.560,0.280,0.000,156.100,2.180",,,,,,,,
"433,with,158.640,158.860,0.220,0.080,156.100,2.540",,,,,,,,
"434,thrust,158.860,159.320,0.460,0.000,156.100,2.760",,,,,,,,
"435,ing,159.320,159.960,0.640,0.000,156.100,3.220",,,,,,,,
"436,spears,159.960,160.010,0.050,0.000,156.100,3.860",,,,,,,,
"437,angled,160.010,160.510,0.500,0.000,156.100,3.910",,,,,,,,
"438,outward,160.510,161.000,0.490,0.000,156.100,4.410",,,,,,,,
"439,into,161.000,161.300,0.300,0.000,156.100,4.900",,,,,,,,
"440,the,161.300,161.600,0.300,0.000,156.100,5.200",,,,,,,,
"441,dark,161.600,161.860,0.260,0.000,162.480,-0.880",,,,,,,,
"442,They,162.060,162.290,0.230,0.200,162.480,-0.420",,,,,,,,
"443,do,162.290,162.710,0.420,0.000,162.480,-0.190",,,,,,,,
"444,not,162.710,162.740,0.030,0.000,162.480,0.230",,,,,,,,
"445,speak,162.740,163.130,0.390,0.000,162.480,0.260",,,,,,,,
"446,on,163.130,163.270,0.140,0.000,162.480,0.650",,,,,,,,
"447,night,163.270,163.650,0.380,0.000,162.480,0.790",,,,,,,,
"448,marches,163.650,164.480,0.830,0.000,164.680,-1.030",,,,,,,,
"449,Their,164.480,164.810,0.330,0.000,164.680,-0.200",,,,,,,,
"450,silence,164.810,165.000,0.190,0.000,164.680,0.130",,,,,,,,
"451,is,165.000,165.410,0.410,0.000,164.680,0.320",,,,,,,,
"452,a,165.410,165.470,0.060,0.000,164.680,0.730",,,,,,,,
"453,tool,165.470,165.860,0.390,0.000,164.680,0.790",,,,,,,,
"454,same,165.900,166.120,0.220,0.040,166.240,-0.340",,,,,,,,
"455,as,166.120,166.250,0.130,0.000,166.240,-0.120",,,,,,,,
"456,the,166.250,166.450,0.200,0.000,166.240,0.010",,,,,,,,
"457,spear,166.450,166.780,0.330,0.000,166.240,0.210",,,,,,,,
"458,You,167.040,167.350,0.310,0.260,168.320,-1.280",,,,,,,,
"459,drop,167.350,167.780,0.430,0.000,168.320,-0.970",,,,,,,,
"460,the,167.780,168.080,0.300,0.000,168.320,-0.540",,,,,,,,
"461,torch,168.080,168.630,0.550,0.000,168.320,-0.240",,,,,,,,
"462,on,168.630,168.810,0.180,0.000,168.320,0.310",,,,,,,,
"463,the,168.810,169.120,0.310,0.000,168.320,0.490",,,,,,,,
"464,third,169.120,169.670,0.550,0.000,168.320,0.800",,,,,,,,
"465,night,169.670,169.830,0.160,0.000,168.320,1.350",,,,,,,,
"466,of,169.830,170.080,0.250,0.000,168.320,1.510",,,,,,,,
"467,second,170.080,170.510,0.430,0.000,168.320,1.760",,,,,,,,
"468,season,170.510,171.480,0.970,0.000,172.180,-1.670",,,,,,,,
"469,carrying,171.480,171.510,0.030,0.000,172.180,-0.700",,,,,,,,
"470,it,171.510,171.650,0.140,0.000,172.180,-0.670",,,,,,,,
"471,You,171.860,172.070,0.210,0.210,172.180,-0.320",,,,,,,,
"472,catch,172.070,172.440,0.370,0.000,172.180,-0.110",,,,,,,,
"473,a,172.440,172.490,0.050,0.000,172.180,0.260",,,,,,,,
"474,root,172.490,172.770,0.280,0.000,172.180,0.310",,,,,,,,
"475,you,172.770,172.980,0.210,0.000,172.180,0.590",,,,,,,,
"476,did,172.980,173.190,0.210,0.000,172.180,0.800",,,,,,,,
"477,not,173.190,173.400,0.210,0.000,172.180,1.010",,,,,,,,
"478,see,173.400,173.610,0.210,0.000,172.180,1.220",,,,,,,,
"479,and,173.610,173.810,0.200,0.000,174.240,-0.630",,,,,,,,
"480,the,173.810,174.230,0.420,0.000,174.240,-0.430",,,,,,,,
"481,flame,174.230,174.380,0.150,0.000,174.240,-0.010",,,,,,,,
"482,hits,174.380,174.660,0.280,0.000,174.240,0.140",,,,,,,,
"483,the,174.660,174.950,0.290,0.000,174.240,0.420",,,,,,,,
"484,ground,174.950,175.350,0.400,0.000,174.240,0.710",,,,,,,,
"485,and,175.350,175.520,0.170,0.000,174.240,1.110",,,,,,,,
"486,sp,175.520,175.640,0.120,0.000,174.240,1.280",,,,,,,,
"487,utters,175.640,176.010,0.370,0.000,174.240,1.400",,,,,,,,
"488,and,176.010,176.190,0.180,0.000,174.240,1.770",,,,,,,,
"489,for,176.190,176.230,0.040,0.000,174.240,1.950",,,,,,,,
"490,three,176.230,176.910,0.680,0.000,174.240,1.990",,,,,,,,
"491,full,176.910,176.940,0.030,0.000,174.240,2.670",,,,,,,,
"492,heart,176.940,177.210,0.270,0.000,174.240,2.700",,,,,,,,
"493,be,177.210,177.330,0.120,0.000,174.240,2.970",,,,,,,,
"494,ats,177.330,177.510,0.180,0.000,174.240,3.090",,,,,,,,
"495,the,177.510,177.690,0.180,0.000,174.240,3.270",,,,,,,,
"496,column,177.690,178.060,0.370,0.000,174.240,3.450",,,,,,,,
"497,loses,178.060,178.360,0.300,0.000,174.240,3.820",,,,,,,,
"498,half,178.360,178.600,0.240,0.000,174.240,4.120",,,,,,,,
"499,its,178.600,178.820,0.220,0.000,174.240,4.360",,,,,,,,
"500,light,178.820,179.080,0.260,0.000,174.240,4.580",,,,,,,,
"501,Nobody,179.670,180.090,0.420,0.590,180.380,-0.710",,,,,,,,
"502,shouts,180.090,180.690,0.600,0.000,180.380,-0.290",,,,,,,,
"503,But,182.160,182.350,0.190,1.470,182.280,-0.120",,,,,,,,
"504,dare,182.350,182.580,0.230,0.000,182.280,0.070",,,,,,,,
"505,it,182.580,182.740,0.160,0.000,182.280,0.300",,,,,,,,
"506,the,183.080,183.500,0.420,0.340,183.180,-0.100",,,,,,,,
"507,rear,183.500,183.720,0.220,0.000,183.180,0.320",,,,,,,,
"508,guard,183.720,184.180,0.460,0.000,184.160,-0.440",,,,,,,,
"509,moves,184.180,184.640,0.460,0.000,184.160,0.020",,,,,,,,
"510,up,184.640,184.820,0.180,0.000,184.160,0.480",,,,,,,,
"511,beside,184.820,185.380,0.560,0.000,184.160,0.660",,,,,,,,
"512,you,185.380,185.640,0.260,0.000,184.160,1.220",,,,,,,,
"513,and,185.640,186.230,0.590,0.000,184.160,1.480",,,,,,,,
"514,puts,186.230,186.280,0.050,0.000,184.160,2.070",,,,,,,,
"515,his,186.280,186.650,0.370,0.000,184.160,2.120",,,,,,,,
"516,hand,186.650,186.920,0.270,0.000,184.160,2.490",,,,,,,,
